period,flow,reporterCode,partnerCode,primaryValue
2016,M,58,834,137737159.0
2016,M,58,702,3652956147.0
2016,M,58,414,13994550.0
2016,M,58,364,63775795.0
2016,M,58,32,235176616.0
2016,M,58,818,130595817.0
2016,M,58,31,1988388.0
2016,M,58,404,15918876.0
2016,M,230,344,63289885.0
2016,M,230,32,4420635.0
2016,M,230,608,12338678.0
2016,M,230,192,34461.0
2016,M,230,458,293821627.0
2016,M,230,124,67122798.0
2016,M,230,356,1337400933.0
2016,M,230,818,178374299.0
2016,M,230,376,27299930.0
2016,M,230,834,4561830.0
2016,M,230,392,696736852.0
2016,M,230,702,22977876.0
2016,M,230,554,6271463.0
2016,M,230,36,15023715.0
2016,M,230,784,409497003.0
2016,M,230,384,361696.0
2016,M,230,156,5292145682.0
2016,M,230,414,905417035.0
2016,M,230,31,10625.0
2016,M,230,251,219601883.0
2016,M,230,504,200077773.0
2016,M,230,364,9817593.0
2016,M,230,380,771618075.0
2016,M,230,360,328945984.0
2016,M,230,496,42153.0
2016,M,230,24,30426.0
2016,M,230,604,6208003.0
2016,M,230,704,28178811.0
2016,M,230,50,6664216.0
2016,M,230,826,214814797.0
2016,M,230,410,193011178.0
2016,M,230,484,5885676.0
2016,M,230,276,377125901.0
2016,M,230,764,137007598.0
2016,M,230,170,1838487.0
2016,M,230,152,794653.0
2016,M,230,643,160096250.0
2016,M,230,616,105245120.0
2016,M,230,724,143974856.0
2016,M,230,76,69118039.0
2016,M,230,214,5742.0
2016,M,230,512,14212693.0
2016,M,230,792,597039052.0
2016,M,230,288,129747.99999999999
2016,M,230,757,60726713.0
2016,M,230,144,4708589.0
2016,M,230,58,232988615.0
2016,M,230,634,4066014.0
2016,M,230,218,848091.0
2016,M,230,368,30679.0
2016,M,230,12,29077.0
2016,M,230,682,372078794.0
2016,M,230,710,160895002.0
2016,M,230,586,36967951.0
2016,M,230,841,1651234017.0
2016,M,230,404,35320216.0
2016,M,230,528,188362473.0
2023,X,841,586,2075496758.0
2023,X,841,446,526059474.00000006
2023,X,841,554,4351765963.0
2023,X,841,218,7947678751.0
2023,X,841,251,45255934885.0
2023,X,841,50,2251990367.0
2023,X,841,496,168149140.0
2023,X,841,360,9943228470.0
2023,X,841,414,2918910849.0
2023,X,841,484,323227903905.0
2023,X,841,834,424880289.0
2023,X,841,144,366221886.0
2023,X,841,152,18723684800.0
2023,X,841,724,25000478724.0
2023,X,841,634,4658192457.0
2023,X,841,192,404375085.0
2023,X,841,616,10989843618.0
2023,X,841,344,27744741789.0
2023,X,841,410,64835853629.0
2023,X,841,784,24857035171.0
2023,X,841,528,82186249691.0
